	SPU_peptide	diadema.best
OG0042646		TRINITY_DN4718_c1_g1_i5.p1.p1
OG0042647		TRINITY_DN47193_c0_g1_i1.p1.p1
OG0042648		TRINITY_DN47194_c0_g1_i5.p1.p1
OG0042649		TRINITY_DN47194_c0_g1_i5.p2.p1
OG0042650		TRINITY_DN47195_c0_g1_i2.p1.p1
OG0042651		TRINITY_DN47199_c0_g1_i2.p2.p1
OG0042652		TRINITY_DN47199_c0_g1_i4.p1.p1
OG0042653		TRINITY_DN47203_c0_g1_i2.p1.p1
OG0042654		TRINITY_DN47224_c0_g1_i1.p1.p1
OG0042655		TRINITY_DN4722_c0_g1_i3.p2.p1
OG0042656		TRINITY_DN47242_c0_g1_i3.p1.p1
OG0042657		TRINITY_DN4724_c0_g1_i2.p2.p1
OG0042658		TRINITY_DN47278_c0_g1_i3.p1.p1
OG0042659		TRINITY_DN4728_c1_g1_i7.p1.p1
OG0042660		TRINITY_DN4729_c0_g1_i12.p1.p1
OG0042661		TRINITY_DN4729_c0_g1_i12.p3.p2
OG0042662		TRINITY_DN4729_c0_g1_i12.p5.p1
OG0042663		TRINITY_DN4730_c0_g1_i4.p1.p1
OG0042664		TRINITY_DN47316_c1_g2_i1.p1.p2
OG0042665		TRINITY_DN47327_c0_g1_i4.p1.p1
OG0042666		TRINITY_DN47342_c0_g1_i1.p1.p1
OG0042667		TRINITY_DN47351_c0_g1_i1.p1.p1
OG0042668		TRINITY_DN47361_c0_g1_i3.p1.p1
OG0042669		TRINITY_DN47373_c0_g1_i1.p1.p1
OG0042670		TRINITY_DN4737_c0_g1_i2.p1.p1
OG0042671		TRINITY_DN4739_c0_g1_i3.p9.p2
OG0042672		TRINITY_DN4739_c0_g1_i6.p9.p1
OG0042673		TRINITY_DN473_c0_g1_i4.p6.p1
OG0042674		TRINITY_DN47412_c0_g1_i2.p1.p1
OG0042675		TRINITY_DN47421_c1_g1_i1.p1.p1
OG0042676		TRINITY_DN47421_c3_g1_i1.p1.p1
OG0042677		TRINITY_DN47423_c0_g1_i5.p2.p1
OG0042678		TRINITY_DN47425_c0_g1_i1.p1.p1
OG0042679		TRINITY_DN4742_c0_g2_i2.p1.p1
OG0042680		TRINITY_DN4742_c0_g2_i2.p2.p1
OG0042681		TRINITY_DN47437_c0_g1_i7.p2.p1
OG0042682		TRINITY_DN47437_c0_g1_i9.p1.p1
OG0042683		TRINITY_DN47438_c0_g1_i3.p2.p1
OG0042684		TRINITY_DN47440_c1_g1_i2.p1.p1
OG0042685		TRINITY_DN47440_c1_g1_i7.p1.p1
OG0042686		TRINITY_DN47440_c1_g2_i1.p1.p1
OG0042687		TRINITY_DN47447_c0_g1_i2.p1.p1
OG0042688		TRINITY_DN4744_c0_g2_i1.p1.p1
OG0042689		TRINITY_DN47451_c1_g1_i1.p1.p1
OG0042690		TRINITY_DN47451_c2_g1_i1.p1.p1
OG0042691		TRINITY_DN47454_c0_g1_i5.p2.p2
OG0042692		TRINITY_DN47454_c0_g1_i5.p3.p1
OG0042693		TRINITY_DN47458_c0_g1_i1.p1.p1
OG0042694		TRINITY_DN47467_c0_g1_i15.p1.p1
OG0042695		TRINITY_DN47467_c0_g1_i2.p1.p1
OG0042696		TRINITY_DN4746_c0_g1_i2.p2.p2
OG0042697		TRINITY_DN4746_c0_g1_i4.p4.p1
OG0042698		TRINITY_DN47473_c0_g1_i1.p2.p1
OG0042699		TRINITY_DN47473_c0_g1_i2.p1.p1
OG0042700		TRINITY_DN47479_c0_g1_i10.p1.p1
OG0042701		TRINITY_DN47479_c0_g1_i12.p1.p1
OG0042702		TRINITY_DN47479_c0_g1_i13.p1.p1
OG0042703		TRINITY_DN4747_c1_g1_i1.p1.p1
OG0042704		TRINITY_DN47480_c0_g1_i2.p1.p1
OG0042705		TRINITY_DN47483_c0_g1_i4.p1.p1
OG0042706		TRINITY_DN47484_c0_g1_i1.p1.p1
OG0042707		TRINITY_DN4748_c0_g1_i1.p1.p1
OG0042708		TRINITY_DN4748_c0_g1_i2.p3.p1
OG0042709		TRINITY_DN47496_c1_g1_i6.p1.p1
OG0042710		TRINITY_DN4749_c1_g1_i4.p1.p1
OG0042711		TRINITY_DN4749_c1_g1_i5.p1.p1
OG0042712		TRINITY_DN4749_c1_g1_i7.p1.p1
OG0042713		TRINITY_DN4749_c1_g1_i8.p1.p1
OG0042714		TRINITY_DN4749_c2_g1_i1.p1.p1
OG0042715		TRINITY_DN4749_c4_g2_i1.p1.p1
OG0042716		TRINITY_DN474_c1_g1_i4.p1.p1
OG0042717		TRINITY_DN4752_c0_g1_i5.p3.p3
OG0042718		TRINITY_DN47533_c0_g1_i3.p1.p1
OG0042719		TRINITY_DN47537_c0_g1_i11.p1.p1
OG0042720		TRINITY_DN47537_c0_g1_i4.p1.p1
OG0042721		TRINITY_DN47537_c0_g1_i5.p1.p1
OG0042722		TRINITY_DN47537_c0_g1_i6.p1.p1
OG0042723		TRINITY_DN47570_c0_g2_i1.p1.p1
OG0042724		TRINITY_DN47575_c0_g1_i10.p1.p1
OG0042725		TRINITY_DN47612_c0_g1_i7.p5.p1
OG0042726		TRINITY_DN47627_c0_g1_i3.p1.p1
OG0042727		TRINITY_DN4762_c0_g1_i2.p1.p1
OG0042728		TRINITY_DN4764_c1_g2_i1.p2.p1
OG0042729		TRINITY_DN47654_c0_g1_i1.p2.p2
OG0042730		TRINITY_DN47656_c0_g1_i1.p1.p1
OG0042731		TRINITY_DN47656_c0_g2_i1.p1.p1
OG0042732		TRINITY_DN47678_c0_g1_i4.p1.p1
OG0042733		TRINITY_DN47679_c0_g1_i2.p1.p1
OG0042734		TRINITY_DN4767_c0_g2_i2.p3.p1
OG0042735		TRINITY_DN4767_c0_g2_i7.p1.p2
OG0042736		TRINITY_DN47682_c0_g1_i1.p1.p1
OG0042737		TRINITY_DN4771_c0_g1_i1.p1.p1
OG0042738		TRINITY_DN4771_c0_g1_i1.p4.p2
OG0042739		TRINITY_DN4775_c1_g1_i2.p1.p2
OG0042740		TRINITY_DN4775_c1_g1_i2.p3.p2
OG0042741		TRINITY_DN47773_c0_g1_i2.p1.p1
OG0042742		TRINITY_DN47778_c0_g1_i1.p1.p1
OG0042743		TRINITY_DN47787_c0_g1_i1.p1.p1
OG0042744		TRINITY_DN47790_c0_g1_i3.p3.p1
OG0042745		TRINITY_DN47804_c0_g1_i3.p1.p1
OG0042746		TRINITY_DN4781_c0_g2_i1.p1.p1
OG0042747		TRINITY_DN4781_c3_g1_i1.p1.p1
OG0042748		TRINITY_DN47839_c0_g1_i1.p1.p1
OG0042749		TRINITY_DN47849_c0_g1_i3.p1.p1
OG0042750		TRINITY_DN4785_c0_g1_i4.p2.p2
OG0042751		TRINITY_DN47873_c0_g1_i2.p1.p1
OG0042752		TRINITY_DN47887_c0_g1_i4.p2.p2
OG0042753		TRINITY_DN4788_c0_g1_i10.p1.p1
OG0042754		TRINITY_DN47895_c0_g1_i1.p1.p1
OG0042755		TRINITY_DN478_c0_g1_i1.p1.p1
OG0042756		TRINITY_DN4790_c0_g1_i13.p1.p1
OG0042757		TRINITY_DN47940_c0_g1_i1.p1.p1
OG0042758		TRINITY_DN47945_c0_g1_i3.p1.p1
OG0042759		TRINITY_DN47952_c0_g1_i1.p1.p1
OG0042760		TRINITY_DN47952_c0_g2_i1.p1.p1
OG0042761		TRINITY_DN47959_c0_g1_i4.p1.p1
OG0042762		TRINITY_DN47959_c0_g1_i4.p2.p1
OG0042763		TRINITY_DN47961_c0_g1_i3.p1.p1
OG0042764		TRINITY_DN4796_c1_g1_i2.p1.p1
OG0042765		TRINITY_DN4796_c1_g1_i7.p2.p1
OG0042766		TRINITY_DN47971_c0_g1_i1.p1.p1
OG0042767		TRINITY_DN47978_c0_g1_i1.p1.p1
OG0042768		TRINITY_DN4797_c2_g1_i3.p3.p1
OG0042769		TRINITY_DN4797_c2_g1_i9.p1.p1
OG0042770		TRINITY_DN4797_c2_g1_i9.p2.p1
OG0042771		TRINITY_DN47983_c0_g1_i3.p1.p1
OG0042772		TRINITY_DN4798_c0_g1_i3.p2.p1
OG0042773		TRINITY_DN48002_c0_g1_i1.p2.p1
OG0042774		TRINITY_DN4800_c0_g1_i1.p1.p1
OG0042775		TRINITY_DN4801_c0_g1_i8.p2.p1
OG0042776		TRINITY_DN48046_c0_g1_i3.p4.p1
OG0042777		TRINITY_DN48051_c0_g1_i1.p2.p1
OG0042778		TRINITY_DN48062_c0_g1_i2.p1.p1
OG0042779		TRINITY_DN48062_c0_g1_i2.p3.p1
OG0042780		TRINITY_DN48063_c1_g1_i2.p1.p1
OG0042781		TRINITY_DN48074_c1_g1_i4.p1.p1
OG0042782		TRINITY_DN48078_c0_g1_i4.p2.p1
OG0042783		TRINITY_DN4807_c0_g1_i1.p2.p1
OG0042784		TRINITY_DN4807_c0_g1_i2.p1.p1
OG0042785		TRINITY_DN4807_c0_g2_i2.p3.p2
OG0042786		TRINITY_DN48084_c0_g1_i5.p1.p2
OG0042787		TRINITY_DN48084_c0_g1_i5.p2.p1
OG0042788		TRINITY_DN48084_c0_g1_i5.p3.p1
OG0042789		TRINITY_DN48084_c0_g2_i1.p1.p1
OG0042790		TRINITY_DN480_c0_g1_i6.p1.p1
OG0042791		TRINITY_DN48101_c0_g1_i1.p1.p1
OG0042792		TRINITY_DN48107_c0_g1_i5.p1.p1
OG0042793		TRINITY_DN48125_c1_g1_i1.p3.p1
OG0042794		TRINITY_DN48125_c1_g1_i6.p1.p1
OG0042795		TRINITY_DN48127_c0_g1_i5.p1.p1
OG0042796		TRINITY_DN48140_c0_g1_i7.p1.p1
OG0042797		TRINITY_DN4814_c0_g1_i1.p1.p1
OG0042798		TRINITY_DN48153_c0_g1_i9.p1.p1
OG0042799		TRINITY_DN48156_c0_g1_i3.p1.p1
OG0042800		TRINITY_DN4815_c0_g2_i5.p1.p1
OG0042801		TRINITY_DN48162_c0_g1_i2.p1.p1
OG0042802		TRINITY_DN48188_c0_g1_i6.p1.p1
OG0042803		TRINITY_DN48190_c0_g1_i10.p1.p1
OG0042804		TRINITY_DN48192_c0_g1_i3.p1.p1
OG0042805		TRINITY_DN48197_c0_g1_i3.p1.p1
OG0042806		TRINITY_DN48228_c0_g1_i1.p2.p1
OG0042807		TRINITY_DN48229_c0_g1_i2.p1.p1
OG0042808		TRINITY_DN48236_c0_g1_i2.p1.p2
OG0042809		TRINITY_DN48236_c0_g1_i6.p1.p1
OG0042810		TRINITY_DN48259_c0_g1_i1.p1.p1
OG0042811		TRINITY_DN48261_c0_g1_i1.p1.p1
OG0042812		TRINITY_DN4828_c0_g1_i1.p2.p2
OG0042813		TRINITY_DN482_c0_g1_i3.p1.p1
OG0042814		TRINITY_DN482_c0_g1_i4.p1.p1
OG0042815		TRINITY_DN48314_c0_g1_i1.p1.p1
OG0042816		TRINITY_DN48325_c0_g1_i1.p1.p1
OG0042817		TRINITY_DN48327_c0_g1_i2.p1.p1
OG0042818		TRINITY_DN48327_c0_g1_i2.p2.p1
OG0042819		TRINITY_DN48338_c1_g1_i1.p1.p1
OG0042820		TRINITY_DN48342_c0_g1_i1.p1.p1
OG0042821		TRINITY_DN48385_c0_g1_i1.p1.p1
OG0042822		TRINITY_DN48390_c0_g1_i2.p1.p1
OG0042823		TRINITY_DN48396_c0_g1_i2.p1.p1
OG0042824		TRINITY_DN48402_c0_g1_i3.p1.p1
OG0042825		TRINITY_DN48404_c1_g1_i2.p1.p1
OG0042826		TRINITY_DN48410_c0_g2_i1.p1.p1
OG0042827		TRINITY_DN48414_c0_g1_i2.p1.p1
OG0042828		TRINITY_DN48433_c0_g1_i6.p1.p1
OG0042829		TRINITY_DN48433_c0_g1_i6.p2.p1
OG0042830		TRINITY_DN48433_c2_g1_i1.p1.p1
OG0042831		TRINITY_DN48433_c3_g1_i1.p1.p1
OG0042832		TRINITY_DN48433_c4_g1_i2.p1.p1
OG0042833		TRINITY_DN48434_c0_g1_i1.p1.p1
OG0042834		TRINITY_DN48434_c0_g1_i10.p1.p1
OG0042835		TRINITY_DN48434_c0_g1_i14.p1.p1
OG0042836		TRINITY_DN48439_c0_g1_i3.p1.p1
OG0042837		TRINITY_DN48466_c0_g1_i1.p1.p1
OG0042838		TRINITY_DN4846_c0_g1_i5.p16.p1
OG0042839		TRINITY_DN4846_c0_g1_i5.p9.p2
OG0042840		TRINITY_DN4846_c2_g1_i2.p1.p1
OG0042841		TRINITY_DN4846_c3_g1_i1.p1.p1
OG0042842		TRINITY_DN48493_c0_g1_i1.p1.p1
OG0042843		TRINITY_DN484_c0_g1_i1.p1.p1
OG0042844		TRINITY_DN48504_c0_g1_i1.p1.p1
OG0042845		TRINITY_DN4853_c2_g1_i2.p1.p1
OG0042846		TRINITY_DN4853_c2_g1_i4.p1.p1
OG0042847		TRINITY_DN48557_c0_g1_i1.p1.p1
OG0042848		TRINITY_DN48566_c0_g1_i11.p3.p1
OG0042849		TRINITY_DN48566_c0_g1_i2.p1.p1
OG0042850		TRINITY_DN48566_c0_g1_i2.p2.p2
OG0042851		TRINITY_DN48566_c0_g1_i7.p1.p2
OG0042852		TRINITY_DN48566_c0_g1_i8.p1.p1
OG0042853		TRINITY_DN48566_c0_g1_i8.p2.p1
OG0042854		TRINITY_DN48587_c0_g1_i2.p1.p1
OG0042855		TRINITY_DN48588_c0_g1_i1.p1.p1
OG0042856		TRINITY_DN4858_c0_g1_i5.p2.p2
OG0042857		TRINITY_DN4859_c0_g1_i2.p1.p1
OG0042858		TRINITY_DN48606_c0_g1_i1.p1.p2
OG0042859		TRINITY_DN4862_c1_g1_i2.p1.p1
OG0042860		TRINITY_DN48650_c1_g1_i1.p1.p1
OG0042861		TRINITY_DN48656_c0_g1_i2.p1.p1
OG0042862		TRINITY_DN48657_c0_g1_i5.p1.p1
OG0042863		TRINITY_DN4865_c0_g1_i3.p2.p2
OG0042864		TRINITY_DN48668_c0_g1_i1.p1.p1
OG0042865		TRINITY_DN48674_c0_g1_i3.p1.p1
OG0042866		TRINITY_DN48688_c0_g1_i3.p1.p1
OG0042867		TRINITY_DN4870_c0_g1_i2.p3.p1
OG0042868		TRINITY_DN48716_c0_g1_i1.p1.p1
OG0042869		TRINITY_DN48717_c0_g1_i1.p1.p1
OG0042870		TRINITY_DN48724_c0_g1_i5.p1.p2
OG0042871		TRINITY_DN48725_c0_g1_i1.p1.p2
OG0042872		TRINITY_DN48733_c0_g1_i2.p1.p2
OG0042873		TRINITY_DN48735_c0_g1_i4.p1.p1
OG0042874		TRINITY_DN48751_c0_g1_i2.p1.p1
OG0042875		TRINITY_DN48754_c0_g1_i2.p1.p1
OG0042876		TRINITY_DN48756_c0_g1_i1.p1.p1
OG0042877		TRINITY_DN48760_c0_g1_i2.p1.p1
OG0042878		TRINITY_DN4877_c0_g1_i6.p1.p1
OG0042879		TRINITY_DN48794_c0_g1_i1.p1.p1
OG0042880		TRINITY_DN487_c0_g1_i1.p1.p1
OG0042881		TRINITY_DN487_c0_g1_i6.p2.p1
OG0042882		TRINITY_DN487_c1_g1_i1.p5.p1
OG0042883		TRINITY_DN4881_c0_g1_i1.p6.p1
OG0042884		TRINITY_DN48856_c0_g1_i3.p2.p2
OG0042885		TRINITY_DN48862_c0_g2_i2.p1.p1
OG0042886		TRINITY_DN4887_c1_g1_i5.p1.p1
OG0042887		TRINITY_DN4887_c2_g1_i7.p1.p1
OG0042888		TRINITY_DN48887_c0_g1_i1.p1.p1
OG0042889		TRINITY_DN4888_c0_g2_i1.p1.p2
OG0042890		TRINITY_DN4888_c0_g2_i2.p1.p2
OG0042891		TRINITY_DN48896_c0_g1_i2.p2.p1
OG0042892		TRINITY_DN4889_c0_g1_i2.p3.p1
OG0042893		TRINITY_DN48923_c0_g1_i5.p1.p1
OG0042894		TRINITY_DN48923_c0_g1_i6.p2.p1
OG0042895		TRINITY_DN48927_c0_g1_i2.p2.p3
OG0042896		TRINITY_DN48930_c0_g1_i1.p1.p1
OG0042897		TRINITY_DN48930_c0_g2_i2.p1.p1
OG0042898		TRINITY_DN48930_c1_g1_i1.p1.p1
OG0042899		TRINITY_DN48934_c0_g1_i1.p1.p1
OG0042900		TRINITY_DN48937_c0_g1_i1.p1.p1
OG0042901		TRINITY_DN48937_c0_g1_i1.p2.p2
OG0042902		TRINITY_DN48948_c0_g1_i1.p1.p1
OG0042903		TRINITY_DN4894_c2_g1_i1.p1.p2
OG0042904		TRINITY_DN4897_c0_g1_i3.p1.p2
OG0042905		TRINITY_DN48997_c0_g1_i3.p1.p1
OG0042906		TRINITY_DN48997_c0_g1_i6.p1.p1
OG0042907		TRINITY_DN4900_c0_g1_i2.p1.p1
OG0042908		TRINITY_DN4900_c0_g1_i3.p1.p1
OG0042909		TRINITY_DN49017_c0_g1_i4.p1.p1
OG0042910		TRINITY_DN49017_c0_g1_i4.p2.p2
OG0042911		TRINITY_DN49023_c0_g1_i1.p1.p1
OG0042912		TRINITY_DN49024_c0_g1_i3.p2.p1
OG0042913		TRINITY_DN49037_c0_g2_i2.p1.p1
OG0042914		TRINITY_DN49040_c0_g1_i4.p1.p1
OG0042915		TRINITY_DN49041_c0_g1_i3.p1.p1
OG0042916		TRINITY_DN49042_c0_g2_i6.p1.p1
OG0042917		TRINITY_DN4904_c0_g1_i1.p1.p1
OG0042918		TRINITY_DN49052_c0_g1_i11.p1.p2
OG0042919		TRINITY_DN49073_c0_g1_i1.p1.p1
OG0042920		TRINITY_DN49073_c0_g2_i1.p1.p1
OG0042921		TRINITY_DN4907_c0_g1_i8.p4.p1
OG0042922		TRINITY_DN4909_c0_g1_i9.p1.p1
OG0042923		TRINITY_DN49101_c0_g1_i1.p1.p1
OG0042924		TRINITY_DN49104_c0_g1_i6.p1.p4
OG0042925		TRINITY_DN49104_c0_g1_i6.p2.p1
OG0042926		TRINITY_DN49104_c3_g1_i3.p1.p1
OG0042927		TRINITY_DN49108_c0_g1_i4.p1.p1
OG0042928		TRINITY_DN4910_c0_g1_i10.p2.p2
OG0042929		TRINITY_DN49114_c0_g1_i1.p1.p1
OG0042930		TRINITY_DN49143_c0_g1_i5.p2.p3
OG0042931		TRINITY_DN49143_c0_g1_i5.p4.p1
OG0042932		TRINITY_DN49148_c0_g1_i7.p1.p1
OG0042933		TRINITY_DN49155_c0_g1_i5.p1.p1
OG0042934		TRINITY_DN49155_c1_g1_i1.p3.p1
OG0042935		TRINITY_DN4921_c0_g1_i1.p1.p1
OG0042936		TRINITY_DN49222_c0_g1_i1.p1.p1
OG0042937		TRINITY_DN49231_c0_g1_i1.p1.p1
OG0042938		TRINITY_DN49251_c0_g1_i3.p1.p1
OG0042939		TRINITY_DN49255_c0_g1_i6.p1.p1
OG0042940		TRINITY_DN49264_c0_g1_i2.p1.p1
OG0042941		TRINITY_DN49268_c0_g1_i1.p2.p2
OG0042942		TRINITY_DN49297_c0_g2_i1.p1.p1
OG0042943		TRINITY_DN492_c8_g1_i3.p1.p1
OG0042944		TRINITY_DN49300_c1_g1_i1.p1.p1
OG0042945		TRINITY_DN49325_c0_g1_i2.p1.p1
OG0042946		TRINITY_DN4932_c0_g1_i10.p1.p1
OG0042947		TRINITY_DN4932_c0_g1_i8.p2.p2
OG0042948		TRINITY_DN4932_c1_g1_i3.p7.p1
OG0042949		TRINITY_DN49330_c0_g1_i2.p1.p1
OG0042950		TRINITY_DN49345_c0_g1_i4.p1.p1
OG0042951		TRINITY_DN4934_c10_g1_i1.p1.p1
OG0042952		TRINITY_DN49360_c0_g1_i1.p1.p1
OG0042953		TRINITY_DN49362_c0_g1_i10.p1.p1
OG0042954		TRINITY_DN49362_c0_g1_i10.p2.p1
OG0042955		TRINITY_DN49376_c0_g1_i3.p1.p1
OG0042956		TRINITY_DN49379_c0_g1_i10.p1.p1
OG0042957		TRINITY_DN4937_c0_g1_i3.p1.p1
OG0042958		TRINITY_DN49386_c0_g1_i3.p1.p1
OG0042959		TRINITY_DN49406_c0_g1_i13.p1.p1
OG0042960		TRINITY_DN4940_c0_g1_i2.p1.p1
OG0042961		TRINITY_DN49419_c0_g1_i5.p2.p2
OG0042962		TRINITY_DN49446_c0_g1_i5.p1.p1
OG0042963		TRINITY_DN49454_c0_g1_i1.p1.p1
OG0042964		TRINITY_DN49463_c0_g1_i1.p1.p1
OG0042965		TRINITY_DN49467_c0_g1_i1.p1.p1
OG0042966		TRINITY_DN49467_c0_g1_i2.p3.p1
OG0042967		TRINITY_DN49506_c0_g1_i1.p1.p1
OG0042968		TRINITY_DN49509_c0_g1_i4.p1.p1
OG0042969		TRINITY_DN4951_c0_g1_i3.p2.p1
OG0042970		TRINITY_DN4951_c0_g1_i5.p2.p1
OG0042971		TRINITY_DN49522_c0_g1_i3.p1.p1
OG0042972		TRINITY_DN49530_c0_g1_i5.p1.p1
OG0042973		TRINITY_DN49538_c0_g1_i6.p1.p1
OG0042974		TRINITY_DN49543_c0_g1_i3.p1.p1
OG0042975		TRINITY_DN49545_c0_g2_i1.p1.p1
OG0042976		TRINITY_DN4954_c0_g1_i1.p2.p1
OG0042977		TRINITY_DN4954_c35_g1_i1.p1.p1
OG0042978		TRINITY_DN4954_c35_g2_i1.p1.p1
OG0042979		TRINITY_DN4954_c35_g2_i1.p2.p1
OG0042980		TRINITY_DN4954_c9_g1_i4.p1.p1
OG0042981		TRINITY_DN49551_c0_g1_i3.p1.p1
OG0042982		TRINITY_DN4957_c0_g1_i19.p1.p1
OG0042983		TRINITY_DN49624_c1_g1_i1.p1.p1
OG0042984		TRINITY_DN4964_c0_g1_i1.p1.p1
OG0042985		TRINITY_DN49651_c0_g1_i10.p1.p1
OG0042986		TRINITY_DN49667_c0_g1_i7.p1.p1
OG0042987		TRINITY_DN49672_c0_g1_i3.p1.p1
OG0042988		TRINITY_DN49672_c0_g1_i3.p3.p2
OG0042989		TRINITY_DN49682_c0_g1_i5.p1.p1
OG0042990		TRINITY_DN49682_c0_g1_i5.p2.p1
OG0042991		TRINITY_DN49689_c0_g1_i1.p1.p1
OG0042992		TRINITY_DN49703_c0_g1_i12.p1.p1
OG0042993		TRINITY_DN4970_c2_g1_i1.p1.p1
OG0042994		TRINITY_DN49711_c0_g1_i3.p2.p2
OG0042995		TRINITY_DN49715_c0_g1_i1.p1.p1
OG0042996		TRINITY_DN49715_c0_g1_i9.p1.p1
OG0042997		TRINITY_DN49715_c2_g1_i2.p1.p1
OG0042998		TRINITY_DN49726_c0_g1_i1.p1.p1
OG0042999		TRINITY_DN4973_c0_g1_i11.p1.p1
OG0043000		TRINITY_DN4973_c0_g1_i2.p1.p1
OG0043001		TRINITY_DN4973_c0_g1_i6.p1.p1
OG0043002		TRINITY_DN49749_c0_g1_i2.p1.p1
OG0043003		TRINITY_DN49749_c0_g1_i3.p1.p1
OG0043004		TRINITY_DN4975_c0_g1_i8.p1.p1
OG0043005		TRINITY_DN49762_c0_g1_i3.p1.p1
OG0043006		TRINITY_DN49766_c0_g1_i3.p1.p1
OG0043007		TRINITY_DN49784_c0_g1_i1.p1.p1
OG0043008		TRINITY_DN49797_c0_g1_i2.p1.p1
OG0043009		TRINITY_DN49814_c0_g1_i5.p3.p1
OG0043010		TRINITY_DN4985_c0_g1_i2.p3.p1
OG0043011		TRINITY_DN49882_c0_g1_i2.p1.p1
OG0043012		TRINITY_DN49882_c0_g1_i5.p1.p1
OG0043013		TRINITY_DN4988_c0_g1_i5.p1.p2
OG0043014		TRINITY_DN4988_c1_g1_i1.p5.p1
OG0043015		TRINITY_DN4988_c1_g1_i1.p6.p1
OG0043016		TRINITY_DN498_c0_g1_i3.p1.p1
OG0043017		TRINITY_DN498_c0_g1_i4.p1.p1
OG0043018		TRINITY_DN498_c0_g1_i5.p2.p2
OG0043019		TRINITY_DN49923_c0_g1_i5.p1.p1
OG0043020		TRINITY_DN49959_c0_g1_i1.p1.p1
OG0043021		TRINITY_DN4998_c0_g1_i2.p5.p1
OG0043022		TRINITY_DN49994_c0_g1_i4.p1.p1
OG0043023		TRINITY_DN4_c8_g1_i5.p2.p2
OG0043024		TRINITY_DN5000_c1_g1_i1.p1.p1
OG0043025		TRINITY_DN50021_c0_g1_i3.p1.p1
OG0043026		TRINITY_DN50025_c0_g1_i1.p1.p1
OG0043027		TRINITY_DN50026_c0_g1_i3.p1.p1
OG0043028		TRINITY_DN50042_c0_g1_i1.p1.p1
OG0043029		TRINITY_DN50051_c0_g1_i1.p1.p1
OG0043030		TRINITY_DN50052_c0_g1_i2.p1.p1
OG0043031		TRINITY_DN50054_c0_g1_i11.p4.p1
OG0043032		TRINITY_DN50054_c0_g1_i14.p1.p1
OG0043033		TRINITY_DN50054_c0_g1_i7.p1.p1
OG0043034		TRINITY_DN50058_c1_g1_i1.p1.p1
OG0043035		TRINITY_DN50062_c0_g1_i5.p1.p1
OG0043036		TRINITY_DN50098_c0_g1_i4.p1.p1
OG0043037		TRINITY_DN50098_c0_g1_i6.p1.p1
OG0043038		TRINITY_DN50098_c0_g1_i9.p1.p1
OG0043039		TRINITY_DN50115_c0_g1_i3.p1.p1
OG0043040		TRINITY_DN50117_c3_g1_i1.p1.p1
OG0043041		TRINITY_DN50119_c0_g1_i3.p1.p1
OG0043042		TRINITY_DN50120_c0_g1_i1.p1.p1
OG0043043		TRINITY_DN50120_c0_g1_i2.p1.p1
OG0043044		TRINITY_DN50124_c0_g1_i3.p1.p1
OG0043045		TRINITY_DN50125_c0_g1_i3.p1.p1
OG0043046		TRINITY_DN50141_c0_g1_i3.p1.p1
OG0043047		TRINITY_DN50141_c0_g1_i3.p4.p1
OG0043048		TRINITY_DN50168_c0_g1_i3.p1.p1
OG0043049		TRINITY_DN5017_c0_g1_i3.p1.p1
OG0043050		TRINITY_DN50201_c0_g1_i5.p1.p1
OG0043051		TRINITY_DN5023_c1_g1_i1.p1.p1
OG0043052		TRINITY_DN50253_c0_g1_i1.p1.p1
OG0043053		TRINITY_DN50257_c0_g1_i3.p1.p1
OG0043054		TRINITY_DN5027_c1_g2_i2.p1.p2
OG0043055		TRINITY_DN5029_c0_g1_i6.p1.p1
OG0043056		TRINITY_DN502_c0_g1_i3.p5.p1
OG0043057		TRINITY_DN50301_c0_g1_i3.p4.p1
OG0043058		TRINITY_DN50301_c0_g1_i6.p1.p1
OG0043059		TRINITY_DN5032_c0_g1_i8.p1.p1
OG0043060		TRINITY_DN50333_c0_g1_i5.p1.p1
OG0043061		TRINITY_DN5033_c0_g3_i1.p1.p1
OG0043062		TRINITY_DN50341_c0_g1_i5.p1.p1
OG0043063		TRINITY_DN50345_c0_g1_i12.p2.p1
OG0043064		TRINITY_DN50345_c0_g1_i3.p1.p1
OG0043065		TRINITY_DN5034_c0_g1_i1.p1.p1
OG0043066		TRINITY_DN5034_c0_g1_i5.p1.p1
OG0043067		TRINITY_DN50375_c0_g2_i1.p1.p1
OG0043068		TRINITY_DN50397_c0_g1_i1.p1.p1
OG0043069		TRINITY_DN50449_c0_g1_i1.p1.p1
OG0043070		TRINITY_DN50449_c0_g1_i3.p2.p1
OG0043071		TRINITY_DN50452_c0_g1_i1.p1.p1
OG0043072		TRINITY_DN5045_c0_g1_i2.p1.p1
OG0043073		TRINITY_DN50461_c0_g1_i1.p1.p1
OG0043074		TRINITY_DN50470_c0_g1_i1.p1.p1
OG0043075		TRINITY_DN50479_c0_g1_i7.p1.p1
OG0043076		TRINITY_DN5047_c0_g1_i12.p1.p2
OG0043077		TRINITY_DN50483_c0_g1_i1.p1.p1
OG0043078		TRINITY_DN5048_c0_g1_i3.p1.p1
OG0043079		TRINITY_DN5048_c0_g1_i6.p1.p1
OG0043080		TRINITY_DN5048_c1_g1_i2.p1.p1
OG0043081		TRINITY_DN5048_c1_g1_i3.p1.p1
OG0043082		TRINITY_DN5048_c1_g1_i4.p1.p1
